Y_M,Country,Cases,YMD
2010-7,Poland,0,2010-07-01
2010-7,Portugal,0,2010-07-01
2010-7,Republic of Korea,0,2010-07-01
2010-7,Republic of Moldova,0,2010-07-01
2010-7,Romania,0,2010-07-01
2010-7,Russian Federation,1,2010-07-01
2010-7,Rwanda,0,2010-07-01
2010-7,Senegal,0,2010-07-01
2010-7,Serbia,0,2010-07-01
2010-7,Sierra Leone,0,2010-07-01
2010-7,Singapore,62,2010-07-01
2010-7,Slovakia,0,2010-07-01
2010-7,Slovenia,0,2010-07-01
2010-7,South Africa,20,2010-07-01
2010-7,Spain,1,2010-07-01
2010-7,Sri Lanka,0,2010-07-01
2010-7,Sudan,0,2010-07-01
2010-7,Suriname,0,2010-07-01
2010-7,Sweden,0,2010-07-01
2010-7,Switzerland,0,2010-07-01
2010-7,Thailand,49,2010-07-01
2010-7,The former Yugoslav Republic of Macedonia,0,2010-07-01
2010-7,Togo,1,2010-07-01
2010-7,Tunisia,0,2010-07-01
2010-7,Turkey,0,2010-07-01
2010-7,Uganda,0,2010-07-01
2010-7,Ukraine,0,2010-07-01
2010-7,United Kingdom of Great Britain and Northern Ireland,0,2010-07-01
2010-7,United Republic of Tanzania,0,2010-07-01
2010-7,United States of America,4,2010-07-01
2010-7,Uruguay,0,2010-07-01
2010-7,Viet Nam,5,2010-07-01
2010-7,Zambia,0,2010-07-01
2010-8,Afghanistan,0,2010-08-01
2010-8,Albania,0,2010-08-01
2010-8,Algeria,0,2010-08-01
2010-8,Angola,0,2010-08-01
2010-8,Argentina,1,2010-08-01
2010-8,Armenia,0,2010-08-01
2010-8,Australia,185,2010-08-01
2010-8,Austria,0,2010-08-01
2010-8,Azerbaijan,0,2010-08-01
2010-8,Bangladesh,44,2010-08-01
2010-8,Belarus,0,2010-08-01
2010-8,Belgium,0,2010-08-01
2010-8,Bolivia,232,2010-08-01
2010-8,Bosnia and Herzegovina,0,2010-08-01
2010-8,Brazil,0,2010-08-01
2010-8,Bulgaria,0,2010-08-01
2010-8,Burkina Faso,0,2010-08-01
2010-8,C�te d'Ivoire,5,2010-08-01
2010-8,Cambodia,27,2010-08-01
2010-8,Cameroon,1,2010-08-01
2010-8,Canada,0,2010-08-01
2010-8,Cape Verde,0,2010-08-01
2010-8,Central African Republic,0,2010-08-01
2010-8,Chile,247,2010-08-01
2010-8,China,402,2010-08-01
2010-8,Colombia,47,2010-08-01
2010-8,Costa Rica,7,2010-08-01
2010-8,Croatia,0,2010-08-01
2010-8,Cuba,36,2010-08-01
2010-8,Czech Republic,0,2010-08-01
2010-8,Democratic Republic of the Congo,0,2010-08-01
2010-8,Denmark,0,2010-08-01
2010-8,Dominican Republic,0,2010-08-01
2010-8,Ecuador,1,2010-08-01
2010-8,Egypt,0,2010-08-01
2010-8,El Salvador,0,2010-08-01
2010-8,Estonia,0,2010-08-01
2010-8,Ethiopia,0,2010-08-01
2010-8,Fiji,10,2010-08-01
2010-8,Finland,0,2010-08-01
2010-8,France,0,2010-08-01
2010-8,French Guiana,0,2010-08-01
2010-8,Gambia,0,2010-08-01
2010-8,Georgia,0,2010-08-01
2010-8,Germany,0,2010-08-01
2010-8,Ghana,60,2010-08-01
2010-8,Greece,0,2010-08-01
2010-8,Guadeloupe,0,2010-08-01
2010-8,Guatemala,1,2010-08-01
2010-8,Guinea,0,2010-08-01
2010-8,Guinea-Bissau,0,2010-08-01
2010-8,Honduras,1,2010-08-01
2010-8,Hungary,0,2010-08-01
2010-8,Iceland,0,2010-08-01
2010-8,India,2016,2010-08-01
2010-8,Indonesia,1,2010-08-01
2010-8,Iran (Islamic Republic of),0,2010-08-01
2010-8,Iraq,0,2010-08-01
2010-8,Ireland,0,2010-08-01
2010-8,Israel,0,2010-08-01
2010-8,Italy,0,2010-08-01
2010-8,Jamaica,0,2010-08-01
2010-8,Japan,40,2010-08-01
2010-8,Jordan,0,2010-08-01
2010-8,Kazakhstan,0,2010-08-01
2010-8,Kenya,9,2010-08-01
2010-8,Kyrgyzstan,0,2010-08-01
2010-8,Lao People's Democratic Republic,0,2010-08-01
2010-8,Latvia,0,2010-08-01
2010-8,Lithuania,0,2010-08-01
2010-8,Luxembourg,0,2010-08-01
2010-8,Madagascar,4,2010-08-01
2010-8,Malaysia,2,2010-08-01
2010-8,Mali,0,2010-08-01
2010-8,Malta,0,2010-08-01
2010-8,Martinique,0,2010-08-01
2010-8,Mauritania,0,2010-08-01
2010-8,Mauritius,8,2010-08-01
2010-8,Mexico,7,2010-08-01
2010-8,Mongolia,0,2010-08-01
2010-8,Morocco,0,2010-08-01
2010-8,Mozambique,0,2010-08-01
2010-8,Netherlands,0,2010-08-01
2010-8,New Caledonia,0,2010-08-01
2010-8,New Zealand,150,2010-08-01
2010-8,Nicaragua,0,2010-08-01
2010-8,Niger,0,2010-08-01
2010-8,Nigeria,0,2010-08-01
2010-8,Norway,0,2010-08-01
2010-8,Oman,35,2010-08-01
2010-8,Pakistan,0,2010-08-01
2010-8,Panama,0,2010-08-01
2010-8,Paraguay,39,2010-08-01
2010-8,Peru,38,2010-08-01
2010-8,Philippines,140,2010-08-01
2010-8,Poland,1,2010-08-01
2010-8,Portugal,0,2010-08-01
2010-8,Republic of Korea,1,2010-08-01
2010-8,Republic of Moldova,0,2010-08-01
2010-8,Romania,0,2010-08-01
2010-8,Russian Federation,0,2010-08-01
2010-8,Rwanda,0,2010-08-01
2010-8,Senegal,0,2010-08-01
2010-8,Serbia,0,2010-08-01
2010-8,Sierra Leone,0,2010-08-01
2010-8,Singapore,45,2010-08-01
2010-8,Slovakia,0,2010-08-01
2010-8,Slovenia,0,2010-08-01
2010-8,South Africa,126,2010-08-01
2010-8,Spain,3,2010-08-01
2010-8,Sri Lanka,0,2010-08-01
2010-8,Sudan,0,2010-08-01
2010-8,Suriname,0,2010-08-01
2010-8,Sweden,1,2010-08-01
2010-8,Switzerland,3,2010-08-01
2010-8,Thailand,242,2010-08-01
2010-8,The former Yugoslav Republic of Macedonia,0,2010-08-01
2010-8,Togo,0,2010-08-01
2010-8,Tunisia,0,2010-08-01
2010-8,Turkey,0,2010-08-01
2010-8,Uganda,0,2010-08-01
2010-8,Ukraine,0,2010-08-01
2010-8,United Kingdom of Great Britain and Northern Ireland,3,2010-08-01
2010-8,United Republic of Tanzania,0,2010-08-01
2010-8,United States of America,33,2010-08-01
2010-8,Uruguay,0,2010-08-01
2010-8,Viet Nam,2,2010-08-01
2010-8,Zambia,0,2010-08-01
2010-9,Afghanistan,0,2010-09-01
2010-9,Albania,0,2010-09-01
2010-9,Algeria,0,2010-09-01
2010-9,Angola,0,2010-09-01
2010-9,Argentina,0,2010-09-01
2010-9,Armenia,0,2010-09-01
2010-9,Australia,185,2010-09-01
2010-9,Austria,0,2010-09-01
2010-9,Azerbaijan,0,2010-09-01
2010-9,Bangladesh,5,2010-09-01
2010-9,Belarus,0,2010-09-01
2010-9,Belgium,0,2010-09-01
2010-9,Bolivia,22,2010-09-01
2010-9,Bosnia and Herzegovina,0,2010-09-01
2010-9,Brazil,2,2010-09-01
2010-9,Bulgaria,0,2010-09-01
2010-9,Burkina Faso,0,2010-09-01
2010-9,C�te d'Ivoire,2,2010-09-01
2010-9,Cambodia,108,2010-09-01
2010-9,Cameroon,2,2010-09-01
2010-9,Canada,1,2010-09-01
2010-9,Cape Verde,0,2010-09-01
2010-9,Central African Republic,2,2010-09-01
2010-9,Chile,42,2010-09-01
2010-9,China,112,2010-09-01
2010-9,Colombia,40,2010-09-01
2010-9,Costa Rica,0,2010-09-01
2010-9,Croatia,0,2010-09-01
2010-9,Cuba,1,2010-09-01
2010-9,Czech Republic,0,2010-09-01
2010-9,Democratic Republic of the Congo,0,2010-09-01
2010-9,Denmark,0,2010-09-01
2010-9,Dominican Republic,0,2010-09-01
2010-9,Ecuador,0,2010-09-01
2010-9,Egypt,0,2010-09-01
2010-9,El Salvador,1,2010-09-01
2010-9,Estonia,0,2010-09-01
2010-9,Ethiopia,0,2010-09-01
2010-9,Fiji,19,2010-09-01
2010-9,Finland,0,2010-09-01
2010-9,France,1,2010-09-01
2010-9,French Guiana,0,2010-09-01
2010-9,Gambia,0,2010-09-01
2010-9,Georgia,0,2010-09-01
2010-9,Germany,1,2010-09-01
2010-9,Ghana,4,2010-09-01
2010-9,Greece,0,2010-09-01
2010-9,Guadeloupe,0,2010-09-01
2010-9,Guatemala,4,2010-09-01
2010-9,Guinea,0,2010-09-01
2010-9,Guinea-Bissau,0,2010-09-01
2010-9,Honduras,0,2010-09-01
2010-9,Hungary,0,2010-09-01
2010-9,Iceland,0,2010-09-01
2010-9,India,505,2010-09-01
2010-9,Indonesia,2,2010-09-01
2010-9,Iran (Islamic Republic of),0,2010-09-01
2010-9,Iraq,0,2010-09-01
2010-9,Ireland,0,2010-09-01
2010-9,Israel,0,2010-09-01
2010-9,Italy,0,2010-09-01
2010-9,Jamaica,0,2010-09-01
2010-9,Japan,52,2010-09-01
2010-9,Jordan,0,2010-09-01
2010-9,Kazakhstan,0,2010-09-01
2010-9,Kenya,4,2010-09-01
2010-9,Kyrgyzstan,0,2010-09-01
2010-9,Lao People's Democratic Republic,0,2010-09-01
2010-9,Latvia,0,2010-09-01
2010-9,Lithuania,0,2010-09-01
2010-9,Luxembourg,0,2010-09-01
2010-9,Madagascar,3,2010-09-01
2010-9,Malaysia,0,2010-09-01
2010-9,Mali,5,2010-09-01
2010-9,Malta,0,2010-09-01
2010-9,Martinique,0,2010-09-01
2010-9,Mauritania,0,2010-09-01
2010-9,Mauritius,0,2010-09-01
2010-9,Mexico,1,2010-09-01
2010-9,Mongolia,0,2010-09-01
2010-9,Morocco,0,2010-09-01
2010-9,Mozambique,0,2010-09-01
2010-9,Netherlands,0,2010-09-01
2010-9,New Caledonia,0,2010-09-01
2010-9,New Zealand,38,2010-09-01
2010-9,Nicaragua,0,2010-09-01
2010-9,Niger,0,2010-09-01
2010-9,Nigeria,3,2010-09-01
2010-9,Norway,1,2010-09-01
2010-9,Oman,25,2010-09-01
2010-9,Pakistan,0,2010-09-01
2010-9,Panama,0,2010-09-01
2010-9,Paraguay,44,2010-09-01
2010-9,Peru,20,2010-09-01
2010-9,Philippines,13,2010-09-01
2010-9,Poland,0,2010-09-01
2010-9,Portugal,0,2010-09-01
2010-9,Republic of Korea,1,2010-09-01
2010-9,Republic of Moldova,0,2010-09-01
2010-9,Romania,0,2010-09-01
2010-9,Russian Federation,3,2010-09-01
2010-9,Rwanda,0,2010-09-01
2010-9,Senegal,5,2010-09-01
2010-9,Serbia,0,2010-09-01
2010-9,Sierra Leone,0,2010-09-01
2010-9,Singapore,26,2010-09-01
2010-9,Slovakia,0,2010-09-01
2010-9,Slovenia,0,2010-09-01
2010-9,South Africa,82,2010-09-01
2010-9,Spain,0,2010-09-01
2010-9,Sri Lanka,2,2010-09-01
2010-9,Sudan,0,2010-09-01
2010-9,Suriname,0,2010-09-01
2010-9,Sweden,0,2010-09-01
2010-9,Switzerland,2,2010-09-01
2010-9,Thailand,264,2010-09-01
2010-9,The former Yugoslav Republic of Macedonia,0,2010-09-01
2010-9,Togo,0,2010-09-01
2010-9,Tunisia,0,2010-09-01
2010-9,Turkey,0,2010-09-01
2010-9,Uganda,5,2010-09-01
2010-9,Ukraine,0,2010-09-01
2010-9,United Kingdom of Great Britain and Northern Ireland,1,2010-09-01
2010-9,United Republic of Tanzania,0,2010-09-01
2010-9,United States of America,16,2010-09-01
2010-9,Uruguay,0,2010-09-01
2010-9,Viet Nam,8,2010-09-01
2010-9,Zambia,0,2010-09-01
