T_Y,Y_M,Ch_Country,Country,Cases,YMD
99,2010-1,厄瓜多爾,Ecuador,0,2010-01-01
99,2010-2,厄瓜多爾,Ecuador,0,2010-02-01
99,2010-3,厄瓜多爾,Ecuador,0,2010-03-01
99,2010-4,厄瓜多爾,Ecuador,0,2010-04-01
99,2010-5,厄瓜多爾,Ecuador,0,2010-05-01
99,2010-6,厄瓜多爾,Ecuador,0,2010-06-01
99,2010-7,厄瓜多爾,Ecuador,0,2010-07-01
99,2010-8,厄瓜多爾,Ecuador,0,2010-08-01
99,2010-9,厄瓜多爾,Ecuador,0,2010-09-01
99,2010-10,厄瓜多爾,Ecuador,0,2010-10-01
99,2010-11,厄瓜多爾,Ecuador,0,2010-11-01
99,2010-12,厄瓜多爾,Ecuador,0,2010-12-01
100,2011-1,厄瓜多爾,Ecuador,0,2011-01-01
100,2011-2,厄瓜多爾,Ecuador,0,2011-02-01
100,2011-3,厄瓜多爾,Ecuador,0,2011-03-01
100,2011-4,厄瓜多爾,Ecuador,0,2011-04-01
100,2011-5,厄瓜多爾,Ecuador,0,2011-05-01
100,2011-6,厄瓜多爾,Ecuador,0,2011-06-01
100,2011-7,厄瓜多爾,Ecuador,0,2011-07-01
100,2011-8,厄瓜多爾,Ecuador,0,2011-08-01
100,2011-9,厄瓜多爾,Ecuador,0,2011-09-01
100,2011-10,厄瓜多爾,Ecuador,0,2011-10-01
100,2011-11,厄瓜多爾,Ecuador,0,2011-11-01
100,2011-12,厄瓜多爾,Ecuador,0,2011-12-01
101,2012-1,厄瓜多爾,Ecuador,0,2012-01-01
101,2012-2,厄瓜多爾,Ecuador,0,2012-02-01
101,2012-3,厄瓜多爾,Ecuador,0,2012-03-01
101,2012-4,厄瓜多爾,Ecuador,0,2012-04-01
101,2012-5,厄瓜多爾,Ecuador,0,2012-05-01
101,2012-6,厄瓜多爾,Ecuador,0,2012-06-01
101,2012-7,厄瓜多爾,Ecuador,0,2012-07-01
101,2012-8,厄瓜多爾,Ecuador,0,2012-08-01
101,2012-9,厄瓜多爾,Ecuador,0,2012-09-01
101,2012-10,厄瓜多爾,Ecuador,0,2012-10-01
101,2012-11,厄瓜多爾,Ecuador,0,2012-11-01
101,2012-12,厄瓜多爾,Ecuador,0,2012-12-01
102,2013-1,厄瓜多爾,Ecuador,0,2013-01-01
102,2013-2,厄瓜多爾,Ecuador,0,2013-02-01
102,2013-3,厄瓜多爾,Ecuador,0,2013-03-01
102,2013-4,厄瓜多爾,Ecuador,0,2013-04-01
102,2013-5,厄瓜多爾,Ecuador,0,2013-05-01
102,2013-6,厄瓜多爾,Ecuador,0,2013-06-01
102,2013-7,厄瓜多爾,Ecuador,0,2013-07-01
102,2013-8,厄瓜多爾,Ecuador,0,2013-08-01
102,2013-9,厄瓜多爾,Ecuador,0,2013-09-01
102,2013-10,厄瓜多爾,Ecuador,0,2013-10-01
102,2013-11,厄瓜多爾,Ecuador,0,2013-11-01
102,2013-12,厄瓜多爾,Ecuador,0,2013-12-01
103,2014-1,厄瓜多爾,Ecuador,0,2014-01-01
103,2014-2,厄瓜多爾,Ecuador,0,2014-02-01
103,2014-3,厄瓜多爾,Ecuador,0,2014-03-01
103,2014-4,厄瓜多爾,Ecuador,0,2014-04-01
103,2014-5,厄瓜多爾,Ecuador,0,2014-05-01
103,2014-6,厄瓜多爾,Ecuador,0,2014-06-01
103,2014-7,厄瓜多爾,Ecuador,0,2014-07-01
103,2014-8,厄瓜多爾,Ecuador,0,2014-08-01
103,2014-9,厄瓜多爾,Ecuador,0,2014-09-01
103,2014-10,厄瓜多爾,Ecuador,0,2014-10-01
103,2014-11,厄瓜多爾,Ecuador,0,2014-11-01
103,2014-12,厄瓜多爾,Ecuador,0,2014-12-01
104,2015-1,厄瓜多爾,Ecuador,0,2015-01-01
104,2015-2,厄瓜多爾,Ecuador,0,2015-02-01
104,2015-3,厄瓜多爾,Ecuador,0,2015-03-01
104,2015-4,厄瓜多爾,Ecuador,0,2015-04-01
104,2015-5,厄瓜多爾,Ecuador,0,2015-05-01
104,2015-6,厄瓜多爾,Ecuador,0,2015-06-01
104,2015-7,厄瓜多爾,Ecuador,0,2015-07-01
104,2015-8,厄瓜多爾,Ecuador,0,2015-08-01
104,2015-9,厄瓜多爾,Ecuador,0,2015-09-01
104,2015-10,厄瓜多爾,Ecuador,0,2015-10-01
104,2015-11,厄瓜多爾,Ecuador,0,2015-11-01
104,2015-12,厄瓜多爾,Ecuador,0,2015-12-01
105,2016-1,厄瓜多爾,Ecuador,0,2016-01-01
105,2016-2,厄瓜多爾,Ecuador,0,2016-02-01
105,2016-3,厄瓜多爾,Ecuador,0,2016-03-01
105,2016-4,厄瓜多爾,Ecuador,0,2016-04-01
105,2016-5,厄瓜多爾,Ecuador,0,2016-05-01
105,2016-6,厄瓜多爾,Ecuador,0,2016-06-01
105,2016-7,厄瓜多爾,Ecuador,0,2016-07-01
105,2016-8,厄瓜多爾,Ecuador,6,2016-08-01
105,2016-9,厄瓜多爾,Ecuador,17,2016-09-01
105,2016-10,厄瓜多爾,Ecuador,21,2016-10-01
105,2016-11,厄瓜多爾,Ecuador,32,2016-11-01
105,2016-12,厄瓜多爾,Ecuador,21,2016-12-01
106,2017-1,厄瓜多爾,Ecuador,7,2017-01-01
106,2017-2,厄瓜多爾,Ecuador,9,2017-02-01
106,2017-3,厄瓜多爾,Ecuador,24,2017-03-01
106,2017-4,厄瓜多爾,Ecuador,15,2017-04-01
106,2017-5,厄瓜多爾,Ecuador,36,2017-05-01
106,2017-6,厄瓜多爾,Ecuador,36,2017-06-01
106,2017-7,厄瓜多爾,Ecuador,17,2017-07-01
106,2017-8,厄瓜多爾,Ecuador,10,2017-08-01
106,2017-9,厄瓜多爾,Ecuador,13,2017-09-01
106,2017-10,厄瓜多爾,Ecuador,34,2017-10-01
97,2008-1,圭亞馬,Guaymas,NA,2008-01-01
97,2008-2,圭亞馬,Guaymas,NA,2008-02-01
97,2008-3,圭亞馬,Guaymas,NA,2008-03-01
97,2008-4,圭亞馬,Guaymas,NA,2008-04-01
97,2008-5,圭亞馬,Guaymas,NA,2008-05-01
97,2008-6,圭亞馬,Guaymas,NA,2008-06-01
97,2008-7,圭亞馬,Guaymas,NA,2008-07-01
97,2008-8,圭亞馬,Guaymas,NA,2008-08-01
97,2008-9,圭亞馬,Guaymas,NA,2008-09-01
97,2008-10,圭亞馬,Guaymas,NA,2008-10-01
97,2008-11,圭亞馬,Guaymas,NA,2008-11-01
97,2008-12,圭亞馬,Guaymas,NA,2008-12-01
98,2009-1,圭亞馬,Guaymas,NA,2009-01-01
98,2009-2,圭亞馬,Guaymas,NA,2009-02-01
98,2009-3,圭亞馬,Guaymas,NA,2009-03-01
98,2009-4,圭亞馬,Guaymas,NA,2009-04-01
98,2009-5,圭亞馬,Guaymas,NA,2009-05-01
98,2009-6,圭亞馬,Guaymas,NA,2009-06-01
98,2009-7,圭亞馬,Guaymas,NA,2009-07-01
98,2009-8,圭亞馬,Guaymas,NA,2009-08-01
98,2009-9,圭亞馬,Guaymas,NA,2009-09-01
98,2009-10,圭亞馬,Guaymas,NA,2009-10-01
98,2009-11,圭亞馬,Guaymas,NA,2009-11-01
98,2009-12,圭亞馬,Guaymas,NA,2009-12-01
99,2010-1,圭亞馬,Guaymas,NA,2010-01-01
99,2010-2,圭亞馬,Guaymas,NA,2010-02-01
99,2010-3,圭亞馬,Guaymas,NA,2010-03-01
99,2010-4,圭亞馬,Guaymas,NA,2010-04-01
99,2010-5,圭亞馬,Guaymas,NA,2010-05-01
99,2010-6,圭亞馬,Guaymas,NA,2010-06-01
99,2010-7,圭亞馬,Guaymas,NA,2010-07-01
99,2010-8,圭亞馬,Guaymas,NA,2010-08-01
99,2010-9,圭亞馬,Guaymas,NA,2010-09-01
99,2010-10,圭亞馬,Guaymas,NA,2010-10-01
99,2010-11,圭亞馬,Guaymas,NA,2010-11-01
99,2010-12,圭亞馬,Guaymas,NA,2010-12-01
100,2011-1,圭亞馬,Guaymas,NA,2011-01-01
100,2011-2,圭亞馬,Guaymas,NA,2011-02-01
100,2011-3,圭亞馬,Guaymas,NA,2011-03-01
100,2011-4,圭亞馬,Guaymas,NA,2011-04-01
100,2011-5,圭亞馬,Guaymas,NA,2011-05-01
100,2011-6,圭亞馬,Guaymas,NA,2011-06-01
100,2011-7,圭亞馬,Guaymas,NA,2011-07-01
100,2011-8,圭亞馬,Guaymas,NA,2011-08-01
100,2011-9,圭亞馬,Guaymas,NA,2011-09-01
100,2011-10,圭亞馬,Guaymas,NA,2011-10-01
100,2011-11,圭亞馬,Guaymas,NA,2011-11-01
100,2011-12,圭亞馬,Guaymas,NA,2011-12-01
101,2012-1,圭亞馬,Guaymas,NA,2012-01-01
101,2012-2,圭亞馬,Guaymas,NA,2012-02-01
101,2012-3,圭亞馬,Guaymas,NA,2012-03-01
101,2012-4,圭亞馬,Guaymas,NA,2012-04-01
101,2012-5,圭亞馬,Guaymas,NA,2012-05-01
101,2012-6,圭亞馬,Guaymas,NA,2012-06-01
101,2012-7,圭亞馬,Guaymas,NA,2012-07-01
101,2012-8,圭亞馬,Guaymas,NA,2012-08-01
101,2012-9,圭亞馬,Guaymas,NA,2012-09-01
101,2012-10,圭亞馬,Guaymas,NA,2012-10-01
101,2012-11,圭亞馬,Guaymas,NA,2012-11-01
101,2012-12,圭亞馬,Guaymas,NA,2012-12-01
102,2013-1,圭亞馬,Guaymas,NA,2013-01-01
102,2013-2,圭亞馬,Guaymas,NA,2013-02-01
102,2013-3,圭亞馬,Guaymas,NA,2013-03-01
102,2013-4,圭亞馬,Guaymas,NA,2013-04-01
102,2013-5,圭亞馬,Guaymas,NA,2013-05-01
102,2013-6,圭亞馬,Guaymas,NA,2013-06-01
102,2013-7,圭亞馬,Guaymas,NA,2013-07-01
102,2013-8,圭亞馬,Guaymas,NA,2013-08-01
102,2013-9,圭亞馬,Guaymas,NA,2013-09-01
102,2013-10,圭亞馬,Guaymas,NA,2013-10-01
102,2013-11,圭亞馬,Guaymas,NA,2013-11-01
102,2013-12,圭亞馬,Guaymas,NA,2013-12-01
103,2014-1,圭亞馬,Guaymas,NA,2014-01-01
103,2014-2,圭亞馬,Guaymas,NA,2014-02-01
103,2014-3,圭亞馬,Guaymas,NA,2014-03-01
103,2014-4,圭亞馬,Guaymas,NA,2014-04-01
103,2014-5,圭亞馬,Guaymas,NA,2014-05-01
103,2014-6,圭亞馬,Guaymas,NA,2014-06-01
103,2014-7,圭亞馬,Guaymas,NA,2014-07-01
103,2014-8,圭亞馬,Guaymas,NA,2014-08-01
103,2014-9,圭亞馬,Guaymas,NA,2014-09-01
103,2014-10,圭亞馬,Guaymas,NA,2014-10-01
103,2014-11,圭亞馬,Guaymas,NA,2014-11-01
103,2014-12,圭亞馬,Guaymas,NA,2014-12-01
104,2015-1,圭亞馬,Guaymas,NA,2015-01-01
104,2015-2,圭亞馬,Guaymas,NA,2015-02-01
104,2015-3,圭亞馬,Guaymas,NA,2015-03-01
104,2015-4,圭亞馬,Guaymas,NA,2015-04-01
104,2015-5,圭亞馬,Guaymas,NA,2015-05-01
104,2015-6,圭亞馬,Guaymas,NA,2015-06-01
104,2015-7,圭亞馬,Guaymas,NA,2015-07-01
104,2015-8,圭亞馬,Guaymas,NA,2015-08-01
104,2015-9,圭亞馬,Guaymas,NA,2015-09-01
104,2015-10,圭亞馬,Guaymas,NA,2015-10-01
104,2015-11,圭亞馬,Guaymas,NA,2015-11-01
104,2015-12,圭亞馬,Guaymas,NA,2015-12-01
105,2016-1,圭亞馬,Guaymas,NA,2016-01-01
105,2016-2,圭亞馬,Guaymas,NA,2016-02-01
105,2016-3,圭亞馬,Guaymas,NA,2016-03-01
105,2016-4,圭亞馬,Guaymas,NA,2016-04-01
105,2016-5,圭亞馬,Guaymas,NA,2016-05-01
105,2016-6,圭亞馬,Guaymas,NA,2016-06-01
105,2016-7,圭亞馬,Guaymas,NA,2016-07-01
105,2016-8,圭亞馬,Guaymas,NA,2016-08-01
105,2016-9,圭亞馬,Guaymas,NA,2016-09-01
105,2016-10,圭亞馬,Guaymas,NA,2016-10-01
105,2016-11,圭亞馬,Guaymas,NA,2016-11-01
105,2016-12,圭亞馬,Guaymas,NA,2016-12-01
106,2017-1,圭亞馬,Guaymas,NA,2017-01-01
106,2017-2,圭亞馬,Guaymas,NA,2017-02-01
106,2017-3,圭亞馬,Guaymas,NA,2017-03-01
106,2017-4,圭亞馬,Guaymas,NA,2017-04-01
106,2017-5,圭亞馬,Guaymas,NA,2017-05-01
106,2017-6,圭亞馬,Guaymas,NA,2017-06-01
106,2017-7,圭亞馬,Guaymas,NA,2017-07-01
106,2017-8,圭亞馬,Guaymas,NA,2017-08-01
106,2017-9,圭亞馬,Guaymas,NA,2017-09-01
106,2017-10,圭亞馬,Guaymas,NA,2017-10-01
97,2008-1,巴拉圭,Paraguay,0,2008-01-01
97,2008-2,巴拉圭,Paraguay,0,2008-02-01
97,2008-3,巴拉圭,Paraguay,0,2008-03-01
97,2008-4,巴拉圭,Paraguay,0,2008-04-01
97,2008-5,巴拉圭,Paraguay,0,2008-05-01
97,2008-6,巴拉圭,Paraguay,0,2008-06-01
97,2008-7,巴拉圭,Paraguay,0,2008-07-01
97,2008-8,巴拉圭,Paraguay,0,2008-08-01
97,2008-9,巴拉圭,Paraguay,0,2008-09-01
97,2008-10,巴拉圭,Paraguay,0,2008-10-01
97,2008-11,巴拉圭,Paraguay,0,2008-11-01
97,2008-12,巴拉圭,Paraguay,0,2008-12-01
98,2009-1,巴拉圭,Paraguay,0,2009-01-01
98,2009-2,巴拉圭,Paraguay,0,2009-02-01
98,2009-3,巴拉圭,Paraguay,0,2009-03-01
98,2009-4,巴拉圭,Paraguay,0,2009-04-01
98,2009-5,巴拉圭,Paraguay,0,2009-05-01
98,2009-6,巴拉圭,Paraguay,0,2009-06-01
98,2009-7,巴拉圭,Paraguay,0,2009-07-01
98,2009-8,巴拉圭,Paraguay,0,2009-08-01
98,2009-9,巴拉圭,Paraguay,0,2009-09-01
98,2009-10,巴拉圭,Paraguay,0,2009-10-01
98,2009-11,巴拉圭,Paraguay,0,2009-11-01
98,2009-12,巴拉圭,Paraguay,0,2009-12-01
99,2010-1,巴拉圭,Paraguay,0,2010-01-01
99,2010-2,巴拉圭,Paraguay,0,2010-02-01
99,2010-3,巴拉圭,Paraguay,0,2010-03-01
99,2010-4,巴拉圭,Paraguay,0,2010-04-01
99,2010-5,巴拉圭,Paraguay,0,2010-05-01
99,2010-6,巴拉圭,Paraguay,0,2010-06-01
99,2010-7,巴拉圭,Paraguay,0,2010-07-01
99,2010-8,巴拉圭,Paraguay,0,2010-08-01
99,2010-9,巴拉圭,Paraguay,0,2010-09-01
99,2010-10,巴拉圭,Paraguay,0,2010-10-01
99,2010-11,巴拉圭,Paraguay,0,2010-11-01
99,2010-12,巴拉圭,Paraguay,0,2010-12-01
100,2011-1,巴拉圭,Paraguay,0,2011-01-01
100,2011-2,巴拉圭,Paraguay,0,2011-02-01
100,2011-3,巴拉圭,Paraguay,0,2011-03-01
100,2011-4,巴拉圭,Paraguay,0,2011-04-01
100,2011-5,巴拉圭,Paraguay,0,2011-05-01
100,2011-6,巴拉圭,Paraguay,0,2011-06-01
100,2011-7,巴拉圭,Paraguay,0,2011-07-01
100,2011-8,巴拉圭,Paraguay,0,2011-08-01
100,2011-9,巴拉圭,Paraguay,0,2011-09-01
100,2011-10,巴拉圭,Paraguay,0,2011-10-01
100,2011-11,巴拉圭,Paraguay,0,2011-11-01
100,2011-12,巴拉圭,Paraguay,0,2011-12-01
101,2012-1,巴拉圭,Paraguay,0,2012-01-01
101,2012-2,巴拉圭,Paraguay,0,2012-02-01
101,2012-3,巴拉圭,Paraguay,0,2012-03-01
101,2012-4,巴拉圭,Paraguay,0,2012-04-01
101,2012-5,巴拉圭,Paraguay,0,2012-05-01
101,2012-6,巴拉圭,Paraguay,0,2012-06-01
101,2012-7,巴拉圭,Paraguay,0,2012-07-01
101,2012-8,巴拉圭,Paraguay,0,2012-08-01
101,2012-9,巴拉圭,Paraguay,0,2012-09-01
101,2012-10,巴拉圭,Paraguay,0,2012-10-01
101,2012-11,巴拉圭,Paraguay,0,2012-11-01
101,2012-12,巴拉圭,Paraguay,0,2012-12-01
102,2013-1,巴拉圭,Paraguay,0,2013-01-01
102,2013-2,巴拉圭,Paraguay,0,2013-02-01
102,2013-3,巴拉圭,Paraguay,0,2013-03-01
102,2013-4,巴拉圭,Paraguay,0,2013-04-01
102,2013-5,巴拉圭,Paraguay,0,2013-05-01
102,2013-6,巴拉圭,Paraguay,0,2013-06-01
102,2013-7,巴拉圭,Paraguay,0,2013-07-01
102,2013-8,巴拉圭,Paraguay,0,2013-08-01
102,2013-9,巴拉圭,Paraguay,0,2013-09-01
102,2013-10,巴拉圭,Paraguay,0,2013-10-01
102,2013-11,巴拉圭,Paraguay,0,2013-11-01
102,2013-12,巴拉圭,Paraguay,0,2013-12-01
103,2014-1,巴拉圭,Paraguay,0,2014-01-01
103,2014-2,巴拉圭,Paraguay,0,2014-02-01
103,2014-3,巴拉圭,Paraguay,0,2014-03-01
103,2014-4,巴拉圭,Paraguay,0,2014-04-01
103,2014-5,巴拉圭,Paraguay,0,2014-05-01
103,2014-6,巴拉圭,Paraguay,0,2014-06-01
103,2014-7,巴拉圭,Paraguay,0,2014-07-01
103,2014-8,巴拉圭,Paraguay,0,2014-08-01
103,2014-9,巴拉圭,Paraguay,0,2014-09-01
103,2014-10,巴拉圭,Paraguay,0,2014-10-01
103,2014-11,巴拉圭,Paraguay,0,2014-11-01
103,2014-12,巴拉圭,Paraguay,0,2014-12-01
104,2015-1,巴拉圭,Paraguay,0,2015-01-01
104,2015-2,巴拉圭,Paraguay,0,2015-02-01
104,2015-3,巴拉圭,Paraguay,0,2015-03-01
104,2015-4,巴拉圭,Paraguay,0,2015-04-01
104,2015-5,巴拉圭,Paraguay,0,2015-05-01
104,2015-6,巴拉圭,Paraguay,0,2015-06-01
104,2015-7,巴拉圭,Paraguay,0,2015-07-01
104,2015-8,巴拉圭,Paraguay,0,2015-08-01
104,2015-9,巴拉圭,Paraguay,0,2015-09-01
104,2015-10,巴拉圭,Paraguay,0,2015-10-01
104,2015-11,巴拉圭,Paraguay,0,2015-11-01
104,2015-12,巴拉圭,Paraguay,0,2015-12-01
105,2016-1,巴拉圭,Paraguay,0,2016-01-01
105,2016-2,巴拉圭,Paraguay,0,2016-02-01
105,2016-3,巴拉圭,Paraguay,0,2016-03-01
105,2016-4,巴拉圭,Paraguay,0,2016-04-01
105,2016-5,巴拉圭,Paraguay,0,2016-05-01
105,2016-6,巴拉圭,Paraguay,0,2016-06-01
105,2016-7,巴拉圭,Paraguay,0,2016-07-01
105,2016-8,巴拉圭,Paraguay,11,2016-08-01
105,2016-9,巴拉圭,Paraguay,19,2016-09-01
105,2016-10,巴拉圭,Paraguay,9,2016-10-01
105,2016-11,巴拉圭,Paraguay,9,2016-11-01
105,2016-12,巴拉圭,Paraguay,10,2016-12-01
106,2017-1,巴拉圭,Paraguay,4,2017-01-01
106,2017-2,巴拉圭,Paraguay,4,2017-02-01
106,2017-3,巴拉圭,Paraguay,4,2017-03-01
106,2017-4,巴拉圭,Paraguay,4,2017-04-01
106,2017-5,巴拉圭,Paraguay,5,2017-05-01
106,2017-6,巴拉圭,Paraguay,10,2017-06-01
106,2017-7,巴拉圭,Paraguay,19,2017-07-01
106,2017-8,巴拉圭,Paraguay,15,2017-08-01
106,2017-9,巴拉圭,Paraguay,7,2017-09-01
106,2017-10,巴拉圭,Paraguay,14,2017-10-01
97,2008-1,秘魯,Peru,0,2008-01-01
97,2008-2,秘魯,Peru,0,2008-02-01
97,2008-3,秘魯,Peru,0,2008-03-01
97,2008-4,秘魯,Peru,0,2008-04-01
97,2008-5,秘魯,Peru,0,2008-05-01
97,2008-6,秘魯,Peru,0,2008-06-01
97,2008-7,秘魯,Peru,0,2008-07-01
97,2008-8,秘魯,Peru,0,2008-08-01
97,2008-9,秘魯,Peru,0,2008-09-01
97,2008-10,秘魯,Peru,0,2008-10-01
97,2008-11,秘魯,Peru,0,2008-11-01
97,2008-12,秘魯,Peru,0,2008-12-01
98,2009-1,秘魯,Peru,0,2009-01-01
98,2009-2,秘魯,Peru,0,2009-02-01
98,2009-3,秘魯,Peru,0,2009-03-01
98,2009-4,秘魯,Peru,0,2009-04-01
98,2009-5,秘魯,Peru,0,2009-05-01
98,2009-6,秘魯,Peru,0,2009-06-01
98,2009-7,秘魯,Peru,0,2009-07-01
98,2009-8,秘魯,Peru,0,2009-08-01
98,2009-9,秘魯,Peru,0,2009-09-01
98,2009-10,秘魯,Peru,0,2009-10-01
98,2009-11,秘魯,Peru,0,2009-11-01
98,2009-12,秘魯,Peru,0,2009-12-01
99,2010-1,秘魯,Peru,0,2010-01-01
99,2010-2,秘魯,Peru,0,2010-02-01
99,2010-3,秘魯,Peru,0,2010-03-01
99,2010-4,秘魯,Peru,0,2010-04-01
99,2010-5,秘魯,Peru,0,2010-05-01
99,2010-6,秘魯,Peru,0,2010-06-01
99,2010-7,秘魯,Peru,0,2010-07-01
99,2010-8,秘魯,Peru,0,2010-08-01
99,2010-9,秘魯,Peru,0,2010-09-01
99,2010-10,秘魯,Peru,0,2010-10-01
99,2010-11,秘魯,Peru,0,2010-11-01
99,2010-12,秘魯,Peru,0,2010-12-01
100,2011-1,秘魯,Peru,0,2011-01-01
100,2011-2,秘魯,Peru,0,2011-02-01
100,2011-3,秘魯,Peru,0,2011-03-01
100,2011-4,秘魯,Peru,1,2011-04-01
100,2011-5,秘魯,Peru,0,2011-05-01
100,2011-6,秘魯,Peru,0,2011-06-01
100,2011-7,秘魯,Peru,0,2011-07-01
100,2011-8,秘魯,Peru,0,2011-08-01
100,2011-9,秘魯,Peru,0,2011-09-01
100,2011-10,秘魯,Peru,0,2011-10-01
100,2011-11,秘魯,Peru,0,2011-11-01
100,2011-12,秘魯,Peru,0,2011-12-01
101,2012-1,秘魯,Peru,0,2012-01-01
101,2012-2,秘魯,Peru,1,2012-02-01
101,2012-3,秘魯,Peru,0,2012-03-01
101,2012-4,秘魯,Peru,0,2012-04-01
101,2012-5,秘魯,Peru,0,2012-05-01
101,2012-6,秘魯,Peru,0,2012-06-01
101,2012-7,秘魯,Peru,0,2012-07-01
101,2012-8,秘魯,Peru,0,2012-08-01
101,2012-9,秘魯,Peru,0,2012-09-01
101,2012-10,秘魯,Peru,0,2012-10-01
101,2012-11,秘魯,Peru,0,2012-11-01
101,2012-12,秘魯,Peru,0,2012-12-01
102,2013-1,秘魯,Peru,0,2013-01-01
102,2013-2,秘魯,Peru,10,2013-02-01
102,2013-3,秘魯,Peru,0,2013-03-01
102,2013-4,秘魯,Peru,0,2013-04-01
102,2013-5,秘魯,Peru,0,2013-05-01
102,2013-6,秘魯,Peru,0,2013-06-01
102,2013-7,秘魯,Peru,0,2013-07-01
102,2013-8,秘魯,Peru,0,2013-08-01
102,2013-9,秘魯,Peru,0,2013-09-01
102,2013-10,秘魯,Peru,0,2013-10-01
102,2013-11,秘魯,Peru,0,2013-11-01
102,2013-12,秘魯,Peru,0,2013-12-01
103,2014-1,秘魯,Peru,0,2014-01-01
103,2014-2,秘魯,Peru,0,2014-02-01
103,2014-3,秘魯,Peru,0,2014-03-01
103,2014-4,秘魯,Peru,0,2014-04-01
103,2014-5,秘魯,Peru,0,2014-05-01
103,2014-6,秘魯,Peru,0,2014-06-01
103,2014-7,秘魯,Peru,0,2014-07-01
103,2014-8,秘魯,Peru,0,2014-08-01
103,2014-9,秘魯,Peru,0,2014-09-01
103,2014-10,秘魯,Peru,0,2014-10-01
103,2014-11,秘魯,Peru,0,2014-11-01
103,2014-12,秘魯,Peru,0,2014-12-01
104,2015-1,秘魯,Peru,0,2015-01-01
104,2015-2,秘魯,Peru,0,2015-02-01
104,2015-3,秘魯,Peru,0,2015-03-01
104,2015-4,秘魯,Peru,0,2015-04-01
104,2015-5,秘魯,Peru,0,2015-05-01
104,2015-6,秘魯,Peru,0,2015-06-01
104,2015-7,秘魯,Peru,0,2015-07-01
104,2015-8,秘魯,Peru,0,2015-08-01
104,2015-9,秘魯,Peru,0,2015-09-01
104,2015-10,秘魯,Peru,0,2015-10-01
104,2015-11,秘魯,Peru,0,2015-11-01
104,2015-12,秘魯,Peru,0,2015-12-01
105,2016-1,秘魯,Peru,0,2016-01-01
105,2016-2,秘魯,Peru,0,2016-02-01
105,2016-3,秘魯,Peru,0,2016-03-01
105,2016-4,秘魯,Peru,0,2016-04-01
105,2016-5,秘魯,Peru,0,2016-05-01
105,2016-6,秘魯,Peru,0,2016-06-01
105,2016-7,秘魯,Peru,0,2016-07-01
105,2016-8,秘魯,Peru,25,2016-08-01
105,2016-9,秘魯,Peru,123,2016-09-01
105,2016-10,秘魯,Peru,81,2016-10-01
105,2016-11,秘魯,Peru,107,2016-11-01
105,2016-12,秘魯,Peru,19,2016-12-01
106,2017-1,秘魯,Peru,61,2017-01-01
106,2017-2,秘魯,Peru,75,2017-02-01
106,2017-3,秘魯,Peru,71,2017-03-01
106,2017-4,秘魯,Peru,91,2017-04-01
106,2017-5,秘魯,Peru,107,2017-05-01
106,2017-6,秘魯,Peru,67,2017-06-01
106,2017-7,秘魯,Peru,120,2017-07-01
106,2017-8,秘魯,Peru,60,2017-08-01
106,2017-9,秘魯,Peru,143,2017-09-01
106,2017-10,秘魯,Peru,108,2017-10-01
97,2008-1,烏拉圭,Uruguay,0,2008-01-01
97,2008-2,烏拉圭,Uruguay,0,2008-02-01
97,2008-3,烏拉圭,Uruguay,0,2008-03-01
97,2008-4,烏拉圭,Uruguay,0,2008-04-01
97,2008-5,烏拉圭,Uruguay,0,2008-05-01
97,2008-6,烏拉圭,Uruguay,0,2008-06-01
97,2008-7,烏拉圭,Uruguay,0,2008-07-01
97,2008-8,烏拉圭,Uruguay,0,2008-08-01
97,2008-9,烏拉圭,Uruguay,0,2008-09-01
97,2008-10,烏拉圭,Uruguay,0,2008-10-01
97,2008-11,烏拉圭,Uruguay,0,2008-11-01
97,2008-12,烏拉圭,Uruguay,0,2008-12-01
98,2009-1,烏拉圭,Uruguay,0,2009-01-01
98,2009-2,烏拉圭,Uruguay,0,2009-02-01
98,2009-3,烏拉圭,Uruguay,0,2009-03-01
98,2009-4,烏拉圭,Uruguay,0,2009-04-01
98,2009-5,烏拉圭,Uruguay,0,2009-05-01
98,2009-6,烏拉圭,Uruguay,0,2009-06-01
98,2009-7,烏拉圭,Uruguay,0,2009-07-01
98,2009-8,烏拉圭,Uruguay,0,2009-08-01
98,2009-9,烏拉圭,Uruguay,0,2009-09-01
98,2009-10,烏拉圭,Uruguay,0,2009-10-01
98,2009-11,烏拉圭,Uruguay,0,2009-11-01
98,2009-12,烏拉圭,Uruguay,0,2009-12-01
99,2010-1,烏拉圭,Uruguay,0,2010-01-01
99,2010-2,烏拉圭,Uruguay,0,2010-02-01
99,2010-3,烏拉圭,Uruguay,0,2010-03-01
99,2010-4,烏拉圭,Uruguay,0,2010-04-01
99,2010-5,烏拉圭,Uruguay,0,2010-05-01
99,2010-6,烏拉圭,Uruguay,0,2010-06-01
99,2010-7,烏拉圭,Uruguay,0,2010-07-01
99,2010-8,烏拉圭,Uruguay,0,2010-08-01
99,2010-9,烏拉圭,Uruguay,0,2010-09-01
99,2010-10,烏拉圭,Uruguay,0,2010-10-01
99,2010-11,烏拉圭,Uruguay,0,2010-11-01
99,2010-12,烏拉圭,Uruguay,0,2010-12-01
100,2011-1,烏拉圭,Uruguay,0,2011-01-01
100,2011-2,烏拉圭,Uruguay,0,2011-02-01
100,2011-3,烏拉圭,Uruguay,0,2011-03-01
